is_practice,cost,payoff_matrix,weights,trial_num,trial_nudge,nudge_index,nudge_type,og_baskets,shown_baskets,participant_id,first_selected_option,selected_option,gross_earnings,net_earnings,chose_nudge,uncovered_values,nudge,cot,source,fs,Unnamed: 0,type,click_values,cost_matrix,weights_deviation,click_cost,experiment_type,num_features,reaction_time,random_data,points_click_cost,points_action_utility,points_metalevel_reward,finish_trys,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,value_first_option_selected,value_final_option_selected,optimal_option
False,2,"[[2, 6, 6, 4, 4, 5], [4, 1, 4, 7, 4, 3], [4, 3, 4, 5, 3, 4], [7, 7, 4, 6, 7, 5], [10, 8, 7, 3, 5, 2]]","[9, 2, 3, 9, 7]",9,post-supersize,5,supersize,5,6,360,1,1,0.0613333327199999,0.0573333327599999,False,"[18, 19, 20, 21, 22, 1]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,6,184,184,1
False,2,"[[5, 5, 6, 5, 6], [7, 6, 4, 5, 7]]","[6, 24]",10,control,-1,supersize,5,5,360,0,0,0.0659999993399999,0.0633333327,False,"[5, 6, 7, 0]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,18.0,4,198,198,4
False,2,"[[7, 5, 5, 3, 5, 4], [6, 5, 2, 2, 5, 5]]","[14, 16]",11,post-supersize,5,supersize,5,6,360,2,5,0.04533333288,0.0433333329,True,"[2, 8, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,2.0,3,102,136,0
False,2,"[[5, 6, 7, 4, 7, 3], [4, 5, 1, 6, 4, 5], [6, 8, 4, 6, 6, 1], [3, 5, 6, 3, 3, 3], [7, 10, 6, 7, 6, 6]]","[6, 5, 6, 11, 2]",12,pre-supersize,3,supersize,5,6,360,3,3,0.04566666621,0.04433333289,True,"[3, 21]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,10.0,2,137,137,1
False,2,"[[3, 4, 5, 7, 7, 3], [5, 6, 6, 3, 6, 3]]","[8, 22]",13,post-supersize,5,supersize,5,6,360,2,2,0.0573333327599999,0.0553333327799999,False,"[8, 2, 11]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,14.0,3,172,172,4
False,2,"[[6, 3, 6, 6, 7, 8], [4, 6, 5, 7, 10, 6], [6, 3, 3, 6, 5, 8], [4, 4, 3, 4, 3, 8], [6, 3, 5, 4, 5, 4]]","[3, 5, 12, 3, 7]",14,pre-supersize,2,supersize,5,6,360,2,2,0.0409999995899999,0.03833333295,True,"[8, 14, 20, 26]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,123,123,5
False,2,"[[5, 2, 4, 6, 6], [7, 5, 6, 3, 8], [4, 4, 4, 0, 5], [6, 2, 8, 4, 6], [4, 4, 6, 9, 9]]","[4, 1, 10, 9, 6]",15,control,-1,supersize,5,5,360,4,4,0.0633333327,0.06066666606,False,"[12, 14, 17, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,14.0,4,190,190,4
False,2,"[[5, 6, 8, 7, 6, 5], [5, 7, 3, 10, 4, 8], [6, 2, 4, 6, 2, 5], [6, 6, 6, 8, 5, 4], [6, 3, 5, 5, 6, 1]]","[3, 14, 2, 6, 5]",16,post-supersize,5,supersize,5,6,360,3,5,0.0553333327799999,0.05133333282,True,"[6, 7, 8, 9, 10, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,6,246,166,3
False,2,"[[1, 4, 3, 6, 5, 3], [2, 2, 4, 5, 8, 7]]","[23, 7]",17,pre-supersize,4,supersize,5,6,360,4,4,0.0569999994299999,0.0563333327699999,True,[4],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,16.0,1,171,171,3
False,2,"[[6, 5, 4, 7, 5], [6, 4, 6, 7, 2], [8, 5, 5, 4, 5], [8, 7, 2, 5, 6], [3, 3, 3, 3, 4]]","[5, 7, 10, 3, 5]",18,control,-1,supersize,5,5,360,4,4,0.04233333291,0.03833333295,False,"[12, 14, 2, 4, 22, 24]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,10.0,6,127,127,0
False,2,"[[5, 3, 6, 8, 7, 7], [7, 3, 7, 1, 7, 2], [5, 1, 4, 3, 5, 5], [6, 7, 6, 4, 6, 7], [4, 7, 5, 7, 6, 6]]","[4, 8, 12, 2, 4]",19,post-supersize,5,supersize,5,6,360,4,4,0.0599999994,0.05799999942,False,"[14, 16, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,3,180,180,4
False,2,"[[4, 7, 7, 6, 5, 4], [4, 2, 3, 4, 6, 4]]","[27, 3]",20,post-supersize,5,supersize,5,6,360,1,1,0.0649999993499999,0.06166666605,False,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,24.0,5,195,195,2
False,2,"[[2, 5, 2, 7, 3], [4, 3, 5, 6, 9]]","[14, 16]",21,control,-1,supersize,5,5,360,2,2,0.0359999996399999,0.033333333,False,"[2, 7, 0, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,2.0,4,108,108,3
False,2,"[[4, 6, 5, 3, 4], [6, 6, 5, 8, 4], [3, 5, 6, 3, 4], [6, 6, 6, 6, 4], [6, 7, 3, 3, 5]]","[2, 4, 8, 10, 6]",22,control,-1,supersize,5,5,360,2,2,0.0519999994799999,0.0499999994999999,False,"[17, 12, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,12.0,3,156,156,1
False,2,"[[4, 3, 2, 4, 6, 6], [5, 4, 2, 7, 5, 5], [3, 4, 6, 4, 5, 6], [4, 3, 3, 4, 5, 2], [6, 9, 4, 5, 6, 5]]","[4, 9, 6, 10, 1]",23,pre-supersize,1,supersize,5,6,360,1,1,0.0369999996299999,0.03433333299,True,"[1, 7, 13, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,111,111,4
False,2,"[[4, 3, 3, 6, 7, 5], [4, 2, 9, 7, 5, 5], [4, 7, 5, 6, 4, 3], [8, 1, 3, 6, 6, 5], [5, 4, 2, 4, 2, 4]]","[3, 4, 12, 10, 1]",24,pre-supersize,4,supersize,5,6,360,4,4,0.05033333283,0.04766666619,True,"[10, 16, 22, 28]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,20.0,4,151,151,3
False,2,"[[6, 4, 3, 7, 4], [4, 3, 5, 4, 6], [6, 3, 2, 5, 4], [4, 3, 7, 2, 6], [4, 6, 3, 6, 3]]","[18, 2, 3, 5, 2]",25,control,-1,supersize,5,5,360,3,3,0.0569999994299999,0.05366666613,False,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,24.0,5,171,171,3
False,2,"[[9, 6, 7, 5, 5, 7], [2, 4, 7, 4, 5, 7]]","[13, 17]",26,pre-supersize,0,supersize,5,6,360,0,0,0.05033333283,0.04966666617,True,[6],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,4.0,1,151,151,2
False,2,"[[4, 4, 3, 5, 5, 5], [6, 4, 3, 5, 6, 6], [3, 4, 4, 4, 6, 5], [4, 5, 5, 7, 8, 3], [5, 7, 4, 3, 5, 5]]","[3, 7, 7, 7, 6]",27,pre-supersize,1,supersize,5,6,360,1,1,0.04833333285,0.04566666621,True,"[1, 7, 13, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,6.0,4,145,145,4
False,2,"[[6, 3, 6, 7, 3, 6], [4, 5, 4, 9, 2, 9]]","[16, 14]",28,post-supersize,5,supersize,5,6,360,0,5,0.0739999992599999,0.07066666596,True,"[0, 6, 1, 7, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,2.0,5,152,222,3
False,2,"[[6, 9, 8, 6, 4, 5], [5, 6, 4, 5, 5, 2], [7, 4, 5, 8, 5, 7], [4, 3, 5, 8, 2, 5], [6, 4, 6, 4, 3, 4]]","[4, 2, 12, 4, 8]",29,post-supersize,5,supersize,5,6,360,0,0,0.06066666606,0.05799999942,False,"[14, 12, 13, 0]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,4,182,182,3
False,2,"[[6, 4, 6, 5, 6], [3, 3, 7, 4, 6]]","[12, 18]",30,control,-1,supersize,5,5,360,0,0,0.0419999995799999,0.04066666626,False,"[0, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,6.0,2,126,126,2
False,2,"[[7, 6, 4, 4, 7, 5], [7, 6, 6, 5, 3, 4]]","[18, 12]",31,pre-supersize,4,supersize,5,6,360,4,4,0.0539999994599999,0.0533333327999999,True,[10],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,6.0,1,162,162,0
False,2,"[[3, 8, 4, 6, 5, 9], [3, 2, 2, 4, 4, 3], [6, 4, 4, 7, 6, 5], [4, 6, 5, 3, 4, 5], [4, 4, 5, 9, 6, 5]]","[19, 1, 1, 2, 7]",32,post-supersize,5,supersize,5,6,360,1,5,0.07466666592,0.07133333262,True,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,28.0,5,198,224,5
True,2,"[[6, 5, 7, 8, 5], [7, 6, 7, 5, 5]]","[4, 26]",1,control,-1,supersize,5,5,374,1,1,0.05866666608,0.0573333327599999,False,"[1, 6]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,22.0,2,176,176,2
True,2,"[[8, 2, 8, 7, 6], [3, 8, 6, 6, 6], [6, 4, 8, 6, 5], [2, 1, 5, 5, 5], [5, 6, 3, 3, 5]]","[12, 3, 6, 4, 5]",2,control,-1,supersize,5,5,374,0,0,0.05799999942,0.05466666612,False,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,12.0,5,174,174,2
False,2,"[[6, 7, 5, 4, 5, 4], [5, 2, 6, 8, 5, 4]]","[20, 10]",3,pre-supersize,0,supersize,5,6,374,0,0,0.0566666661,0.0559999994399999,True,[6],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,10.0,1,170,170,0
False,2,"[[5, 5, 5, 4, 4], [10, 7, 6, 6, 6], [5, 5, 4, 5, 8], [5, 1, 7, 6, 5], [9, 3, 5, 6, 4]]","[5, 3, 18, 3, 1]",4,control,-1,supersize,5,5,374,4,4,0.0669999993299999,0.06366666603,False,"[10, 11, 12, 13, 14]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,24.0,5,201,201,4
False,2,"[[2, 5, 5, 5, 7, 7], [7, 5, 2, 7, 6, 5], [6, 9, 4, 6, 5, 5], [6, 5, 8, 2, 6, 1], [4, 3, 4, 5, 5, 6]]","[2, 14, 8, 4, 2]",5,post-supersize,5,supersize,5,6,374,3,3,0.05799999942,0.0539999994599999,False,"[6, 7, 8, 9, 10, 11]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,20.0,6,174,174,0
False,2,"[[5, 8, 7, 6, 5], [5, 7, 7, 3, 6]]","[8, 22]",6,control,-1,supersize,5,5,374,1,1,0.07266666594,0.06933333264,False,"[5, 6, 7, 8, 9]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,14.0,5,218,218,1
False,2,"[[2, 6, 4, 4, 6, 5], [5, 3, 3, 5, 3, 6]]","[1, 29]",7,post-supersize,5,supersize,5,6,374,0,5,0.05966666607,0.0563333327699999,True,"[6, 7, 8, 9, 10]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,28.0,5,147,179,5
False,2,"[[4, 5, 3, 3, 5, 3], [7, 5, 6, 3, 8, 7]]","[9, 21]",8,post-supersize,5,supersize,5,6,374,0,5,0.05799999942,0.0559999994399999,True,"[0, 6, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,12.0,3,183,174,4
False,2,"[[5, 6, 7, 7, 5], [5, 8, 6, 5, 5], [5, 4, 8, 9, 6], [4, 5, 5, 4, 7], [5, 3, 6, 2, 4]]","[2, 8, 5, 6, 9]",9,control,-1,supersize,5,5,374,2,2,0.06199999938,0.05866666608,False,"[20, 21, 22, 23, 24]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,10.0,5,186,186,2
False,2,"[[5, 7, 4, 4, 9, 4], [7, 6, 5, 5, 6, 3], [6, 6, 4, 5, 9, 3], [6, 5, 6, 4, 4, 3], [3, 4, 3, 6, 7, 7]]","[9, 10, 2, 5, 4]",10,pre-supersize,2,supersize,5,6,374,2,2,0.04533333288,0.04266666624,True,"[26, 14, 8, 2]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,136,136,4
False,2,"[[5, 4, 6, 3, 4], [2, 2, 6, 8, 5]]","[20, 10]",11,control,-1,supersize,5,5,374,0,0,0.0399999995999999,0.03866666628,False,"[0, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,10.0,2,120,120,2
False,2,"[[4, 4, 3, 6, 3], [5, 5, 3, 3, 4]]","[21, 9]",12,control,-1,supersize,5,5,374,1,1,0.0429999995699999,0.04033333293,False,"[0, 1, 5, 6]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,12.0,4,129,129,3
False,2,"[[6, 6, 6, 3, 3, 7], [3, 5, 9, 4, 1, 3], [6, 7, 3, 8, 6, 7], [1, 5, 7, 2, 3, 5], [8, 5, 4, 6, 6, 4]]","[8, 2, 11, 5, 4]",13,pre-supersize,2,supersize,5,6,374,2,2,0.0499999994999999,0.04733333286,True,"[2, 14, 20, 26]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,150,150,1
False,2,"[[4, 3, 1, 5, 2, 2], [7, 6, 6, 6, 5, 6]]","[10, 20]",14,pre-supersize,5,supersize,5,6,374,5,5,0.0466666662,0.0459999995399999,True,[5],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,10.0,1,140,140,0
False,2,"[[6, 5, 6, 7, 2, 4], [5, 2, 6, 8, 7, 4], [5, 5, 7, 5, 4, 5], [6, 6, 6, 4, 6, 4], [7, 7, 4, 4, 4, 3]]","[4, 7, 8, 10, 1]",15,pre-supersize,4,supersize,5,6,374,4,4,0.0509999994899999,0.04833333285,True,"[4, 16, 22, 28]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,153,153,2
False,2,"[[5, 3, 6, 5, 2], [4, 7, 5, 4, 3]]","[15, 15]",16,control,-1,supersize,5,5,374,0,0,0.0449999995499999,0.04366666623,False,"[0, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,0.0,2,135,135,2
False,2,"[[2, 7, 4, 7, 8, 3], [4, 6, 3, 9, 4, 6]]","[19, 11]",17,pre-supersize,2,supersize,5,6,374,4,4,0.06533333268,0.06199999938,False,"[0, 1, 8, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,8.0,5,196,196,3
False,2,"[[3, 6, 5, 1, 4, 7], [5, 4, 4, 4, 5, 7]]","[25, 5]",18,post-supersize,5,supersize,5,6,374,1,5,0.0699999992999999,0.066666666,True,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,20.0,5,170,210,5
False,2,"[[5, 5, 4, 5, 3, 7], [5, 4, 4, 3, 5, 8]]","[16, 14]",19,pre-supersize,1,supersize,5,6,374,1,1,0.04533333288,0.0433333329,True,"[6, 7, 8]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,2.0,3,136,136,5
False,2,"[[4, 4, 5, 6, 2, 7], [6, 5, 5, 3, 6, 7], [9, 6, 6, 4, 1, 6], [9, 4, 5, 4, 4, 7], [6, 4, 5, 2, 5, 4]]","[2, 4, 9, 4, 11]",20,post-supersize,5,supersize,5,6,374,0,0,0.07166666595,0.06766666599,False,"[24, 25, 26, 27, 28, 0]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,6,215,215,0
False,2,"[[7, 2, 2, 7, 6, 9], [6, 4, 7, 3, 3, 5]]","[9, 21]",21,post-supersize,5,supersize,5,6,374,0,5,0.06199999938,0.05866666608,True,"[0, 6, 1, 7, 11]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,12.0,5,189,186,0
False,2,"[[7, 5, 8, 7, 4, 8], [4, 3, 5, 6, 3, 3], [2, 7, 4, 5, 8, 3], [5, 4, 2, 7, 2, 3], [6, 5, 5, 5, 4, 7]]","[3, 3, 3, 2, 19]",22,post-supersize,5,supersize,5,6,374,0,5,0.0603333327299999,0.0569999994299999,True,"[24, 25, 26, 27, 28]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,26.0,5,163,181,5
False,2,"[[2, 3, 1, 7, 8], [6, 6, 4, 6, 3], [7, 4, 5, 7, 5], [2, 4, 6, 7, 7], [4, 3, 4, 3, 4]]","[1, 4, 7, 10, 8]",23,control,-1,supersize,5,5,374,3,3,0.05799999942,0.05466666612,False,"[15, 16, 17, 18, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,14.0,5,174,174,3
False,2,"[[5, 6, 7, 7, 8], [4, 2, 1, 7, 4], [6, 4, 5, 4, 7], [4, 3, 4, 5, 3], [7, 4, 4, 7, 6]]","[1, 6, 7, 15, 1]",24,control,-1,supersize,5,5,374,3,3,0.0529999994699999,0.04966666617,False,"[15, 16, 17, 18, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,20.0,5,159,159,3
False,2,"[[4, 4, 3, 5, 4], [5, 4, 3, 4, 1]]","[5, 25]",25,control,-1,supersize,5,5,374,0,0,0.04833333285,0.0449999995499999,False,"[5, 6, 7, 8, 9]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,20.0,5,145,145,0
False,2,"[[9, 7, 4, 6, 6, 7], [8, 4, 4, 7, 4, 4], [7, 6, 3, 7, 3, 6], [4, 3, 7, 6, 5, 3], [6, 6, 5, 6, 5, 2]]","[3, 1, 1, 11, 14]",26,pre-supersize,5,supersize,5,6,374,5,5,0.0306666663599999,0.0279999997199999,True,"[11, 17, 23, 29]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,26.0,4,92,92,3
False,2,"[[5, 5, 8, 2, 5], [5, 5, 5, 5, 3], [4, 4, 6, 4, 4], [5, 5, 4, 7, 8], [5, 5, 4, 3, 4]]","[1, 15, 5, 6, 3]",27,control,-1,supersize,5,5,374,0,0,0.04833333285,0.0449999995499999,False,"[5, 6, 7, 8, 9]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,18.0,5,145,145,2
False,2,"[[6, 6, 3, 10, 4, 7], [1, 5, 6, 6, 5, 5], [3, 8, 7, 5, 3, 7], [5, 3, 4, 8, 5, 5], [3, 2, 6, 3, 2, 3]]","[7, 5, 3, 13, 2]",28,post-supersize,5,supersize,5,6,374,3,3,0.0749999992499999,0.0709999992899999,False,"[18, 19, 20, 21, 22, 3]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,6,225,225,3
False,2,"[[6, 4, 5, 6, 5, 3], [6, 4, 7, 4, 4, 9]]","[20, 10]",29,post-supersize,5,supersize,5,6,374,0,5,0.0499999994999999,0.0479999995199999,True,"[0, 6, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,10.0,3,180,150,0
False,2,"[[7, 5, 4, 7, 6, 5], [3, 7, 3, 6, 5, 6], [8, 7, 6, 5, 6, 5], [6, 8, 6, 6, 4, 6], [2, 4, 9, 5, 5, 2]]","[7, 5, 2, 1, 15]",30,post-supersize,5,supersize,5,6,374,2,2,0.06533333268,0.0613333327199999,False,"[24, 25, 26, 27, 28, 2]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,20.0,6,196,196,2
False,2,"[[4, 2, 3, 4, 5, 5], [4, 5, 4, 6, 5, 6], [7, 6, 4, 4, 8, 7], [7, 5, 4, 5, 4, 4], [8, 5, 6, 3, 4, 7]]","[3, 7, 11, 3, 6]",31,pre-supersize,5,supersize,5,6,374,5,5,0.06266666604,0.0599999994,True,"[5, 11, 23, 29]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,12.0,4,188,188,5
False,2,"[[7, 3, 4, 2, 5, 4], [5, 4, 4, 4, 6, 5]]","[8, 22]",32,pre-supersize,5,supersize,5,6,374,5,5,0.04733333286,0.0466666662,True,[5],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,14.0,1,142,142,4
True,2,"[[6, 9, 4, 5, 7], [4, 5, 3, 3, 7]]","[11, 19]",1,control,-1,supersize,5,5,9,3,3,0.03733333296,0.0359999996399999,False,"[3, 8]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,8.0,2,112,112,4
True,2,"[[4, 7, 3, 4, 3], [6, 7, 5, 3, 9], [7, 6, 10, 6, 9], [3, 5, 3, 8, 8], [7, 9, 7, 5, 7]]","[17, 2, 4, 3, 4]",2,control,-1,supersize,5,5,9,1,1,0.06933333264,0.0659999993399999,False,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,208,208,1
False,2,"[[5, 8, 6, 3, 4, 6], [6, 5, 6, 6, 8, 7]]","[4, 26]",3,pre-supersize,2,supersize,5,6,9,2,2,0.0599999994,0.0593333327399999,True,[8],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,22.0,1,180,180,4
False,2,"[[5, 5, 2, 5, 4], [7, 7, 7, 5, 4], [7, 6, 7, 6, 5], [3, 3, 4, 6, 4], [6, 4, 4, 6, 5]]","[3, 2, 2, 13, 10]",4,control,-1,supersize,5,5,9,3,3,0.0583333327499999,0.0549999994499999,False,"[15, 16, 17, 18, 19]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,22.0,5,175,175,3
False,2,"[[4, 6, 3, 5, 5], [5, 7, 6, 6, 6], [2, 4, 6, 4, 3], [5, 6, 4, 4, 5], [6, 6, 3, 7, 6]]","[6, 2, 14, 7, 1]",5,control,-1,supersize,5,5,9,2,2,0.04833333285,0.0449999995499999,False,"[10, 11, 12, 13, 14]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,5,18.0,5,145,145,1
False,2,"[[5, 2, 1, 2, 8, 3], [4, 2, 8, 6, 4, 5], [6, 5, 5, 4, 3, 3], [8, 4, 3, 7, 4, 7], [5, 5, 5, 7, 6, 4]]","[2, 6, 9, 10, 3]",6,pre-supersize,1,supersize,5,6,9,1,1,0.03866666628,0.0359999996399999,True,"[1, 7, 19, 25]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,14.0,4,116,116,0
False,2,"[[3, 7, 7, 6, 0, 3], [6, 6, 8, 5, 5, 3]]","[28, 2]",7,post-supersize,5,supersize,5,6,9,2,2,0.07066666596,0.066666666,False,"[0, 1, 2, 3, 4, 5]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,26.0,6,212,212,2
False,2,"[[4, 2, 3, 6, 6, 7], [6, 4, 6, 3, 4, 7], [7, 5, 4, 4, 6, 4], [5, 0, 5, 10, 7, 6], [5, 9, 5, 4, 5, 7]]","[14, 4, 4, 3, 5]",8,post-supersize,5,supersize,5,6,9,3,5,0.0649999993499999,0.06166666605,True,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,16.0,5,162,195,5
False,2,"[[1, 5, 6, 5, 7, 5], [0, 7, 5, 7, 5, 6], [5, 5, 4, 7, 5, 1], [6, 10, 4, 1, 3, 4], [5, 4, 8, 4, 3, 2]]","[2, 15, 3, 6, 4]",9,pre-supersize,0,supersize,5,6,9,0,0,0.02433333309,0.02166666645,True,"[0, 6, 12, 24]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,18.0,4,73,73,1
False,2,"[[5, 3, 6, 7, 5, 4], [5, 4, 4, 4, 3, 4]]","[5, 25]",10,post-supersize,5,supersize,5,6,9,0,0,0.0499999994999999,0.0459999995399999,False,"[6, 7, 8, 9, 10, 0]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,20.0,6,150,150,0
False,2,"[[3, 8, 6, 4, 7], [7, 7, 8, 6, 7]]","[3, 27]",11,control,-1,supersize,5,5,9,2,2,0.0779999992199999,0.07466666592,False,"[5, 6, 7, 8, 9]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,24.0,5,234,234,2
False,2,"[[5, 6, 6, 6, 5, 7], [7, 6, 4, 3, 4, 4]]","[12, 18]",12,pre-supersize,3,supersize,5,6,9,3,3,0.0419999995799999,0.04133333292,True,[9],suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,6.0,1,126,126,0
False,2,"[[5, 7, 3, 5, 2, 4], [7, 3, 6, 7, 6, 6], [2, 5, 6, 5, 5, 3], [3, 6, 7, 2, 5, 2], [8, 5, 6, 6, 3, 6]]","[5, 6, 2, 8, 9]",13,post-supersize,5,supersize,5,6,9,0,0,0.05566666611,0.05166666615,False,"[24, 25, 26, 27, 28, 0]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,5,6,10.0,6,167,167,2
False,2,"[[6, 2, 5, 5, 5, 6], [5, 3, 4, 9, 5, 6]]","[6, 24]",14,post-supersize,5,supersize,5,6,9,3,3,0.0819999991799999,0.0779999992199999,False,"[6, 7, 8, 9, 10, 3]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,6,18.0,6,246,246,3
False,2,"[[4, 6, 4, 5, 6], [6, 5, 3, 6, 3]]","[24, 6]",15,control,-1,supersize,5,5,9,4,4,0.0539999994599999,0.05066666616,False,"[0, 1, 2, 3, 4]",suggestion,True,gemini/gemini-1.5-pro,0,,,,,,,,,,,,,,,,,,2,5,18.0,5,162,162,1
